timestamp,t_rel,pos:left_shoulder_left_top_leg-left_shoulder,pos:left_bottom_leg_left_foot-left_bottom_leg,pos:left_motor_left_shoulder--left_motor,pos:right_motor_right_shoulder-right_motor,pos:left_top_leg_left_bottom_leg-left_top_leg,pos:right_shoulder_right_top_leg-right_shoulder,pos:right_top_leg_right_bottom_leg--right_top_leg,pos:right_bottom_leg_right_foot-right_bottom_leg,vel:left_shoulder_left_top_leg-left_shoulder,vel:left_bottom_leg_left_foot-left_bottom_leg,vel:left_motor_left_shoulder--left_motor,vel:right_motor_right_shoulder-right_motor,vel:left_top_leg_left_bottom_leg-left_top_leg,vel:right_shoulder_right_top_leg-right_shoulder,vel:right_top_leg_right_bottom_leg--right_top_leg,vel:right_bottom_leg_right_foot-right_bottom_leg
2025-11-10T09:09:05,42.477,-0.6599638648222199,-0.5860086618091975,-0.008881689715262195,-0.008792321007980969,-1.202955361967536,0.6120464214909607,1.2030460563341403,0.5860326284664659,-3.284476484395744e-05,-1.4446971745043272e-05,-0.018943990085620914,-0.01892822954825683,-2.2948914933637754e-05,-7.706164030190423e-05,-5.173891744407901e-05,-2.732285357220193e-06
2025-11-10T09:09:05,42.577,-0.6599684830231676,-0.5860110277480473,-0.011198665297138507,-0.011107365515096019,-1.20295891374465,0.6120377081247866,1.2030404674442052,0.5860329067914101,-3.751370228785174e-05,-1.7671779618703746e-05,-0.020423460541274124,-0.020406457053231058,-2.734870818157657e-05,-8.058854931411176e-05,-5.319250248585362e-05,-8.017938273817629e-07
2025-11-10T09:09:05,42.677,-0.6599731958977932,-0.5860134421889296,-0.01356313915867334,-0.013469868714603433,-1.2029625383336247,0.6120288161335523,1.2030347639813508,0.5860331908220493,-4.08880730353957e-05,-1.9941864583502537e-05,-0.021555476073184504,-0.021537522681506098,-3.0469724500631146e-05,-8.35217058611521e-05,-5.4548265799074706e-05,4.7349000180672576e-07
2025-11-10T09:09:05,42.777,-0.6599779093261904,-0.5860158569135131,-0.015927890850287733,-0.015832649512633946,-1.202966163348495,0.6120199230974924,1.2030290598483286,0.5860334748860626,-4.3077999981011944e-05,-2.1415670771961884e-05,-0.0222895733271668,-0.022271003925687063,-3.249575942843148e-05,-8.542181619488264e-05,-5.542538032411951e-05,1.3022187367885714e-06
2025-11-10T09:09:05,42.877,-0.6599826223637898,-0.5860182714378881,-0.01829244647662385,-0.01819523440879607,-1.2029697880628099,0.6120110307987681,1.2030233561882453,0.5860337589265238,-4.4483771719353e-05,-2.236458680093474e-05,-0.022757866004212743,-0.0227389035894794,-3.3799084158497756e-05,-8.662352880082263e-05,-5.597410770686547e-05,1.8398268479520962e-06
2025-11-10T09:09:06,42.977,-0.6599873354250483,-0.5860206859743837,-0.020657013972806774,-0.020557831164912124,-1.2029734127953204,0.6120021384554053,1.20301765249953,0.5860340429684107,-4.541033907103286e-05,-2.2987947809484538e-05,-0.02306868595883998,-0.023049462726669894,-3.4656101578826786e-05,-8.742882198901802e-05,-5.6346289934581733e-05,2.190044484440831e-06
2025-11-10T09:09:06,43.077,-0.6599920481486239,-0.586023100337882,-0.02302141205175395,-0.022920258644992596,-1.202977037268125,0.6119932467491638,1.2030119492194744,0.5860343269899466,-4.601520218955774e-05,-2.339446156501444e-05,-0.02327202052338349,-0.02325262667507076,-3.521515816300309e-05,-8.79571574189728e-05,-5.659134802047459e-05,2.417842301771175e-06
2025-11-10T09:09:06,43.177,-0.6599970065030096,-0.5860256405398794,-0.0255090443935,-0.025405817678729698,-1.202980850651265,0.6119838916002923,1.2030059486800362,0.5860346258149053,-4.726769737321492e-05,-2.4098938814754295e-05,-0.02383532043349306,-0.023815456358941462,-3.623944372669054e-05,-8.992191961661853e-05,-5.7790591394073606e-05,2.6177003420303887e-06
2025-11-10T09:09:06,43.277,-0.6600014737057753,-0.5860279291212324,-0.027750263397342403,-0.027645168746851665,-1.2029842862983333,0.6119754631291383,1.203000542526242,0.5860348950396477,-4.6360980113650494e-05,-2.3675250284621797e-05,-0.023338111379159438,-0.02331866121675926,-3.5581762238872203e-05,-8.795223093395749e-05,-5.648756125820941e-05,2.6438983209068327e-06
2025-11-10T09:09:06,43.377,-0.660006186484351,-0.5860303435129075,-0.03011468907013663,-0.030007623797781196,-1.2029879108134376,0.6119665713191256,1.202994839179626,0.5860351790644983,-4.663342945056779e-05,-2.384136728777599e-05,-0.02344730286786671,-0.023427761385035745,-3.5817076456534625e-05,-8.82979592247257e-05,-5.668355024518153e-05,2.7128660133585645e-06
2025-11-10T09:09:06,43.477,-0.6600108994690712,-0.586032758010192,-0.03247921816665579,-0.032370182186237544,-1.202991535487084,0.611957679120171,1.2029891355835365,0.5860354631017726,-4.680671946880701e-05,-2.394739552069422e-05,-0.023516369826707347,-0.02349677057540258,-3.596710660769015e-05,-8.851550911445371e-05,-5.680634189124948e-05,2.7574658751165723e-06
2025-11-10T09:09:06,43.577,-0.6600156125932475,-0.5860351725789209,-0.03484381722906477,-0.0347328104822709,-1.2029951602679834,0.6119487866580983,1.2029834318186787,0.5860357471474514,-4.692039666270433e-05,-2.401684599704011e-05,-0.023561784462267473,-0.0235421472271356,-3.6065425037509625e-05,-8.865887627061643e-05,-5.688741346232777e-05,2.7865183835200043e-06
2025-11-10T09:09:06,43.677,-0.6600203255996473,-0.586037587087312,-0.037208357202335986,-0.037095379738414105,-1.202998784958303,0.6119398944182398,1.2029777281963527,0.5860360311860322,-4.69926555148434e-05,-2.4061153066938267e-05,-0.023590485531388844,-0.023570824288898465,-3.6128077394499904e-05,-8.87489870299027e-05,-5.6938135774916554e-05,2.8053041987987117e-06
2025-11-10T09:09:06,43.777,-0.6600250386845176,-0.5860400016359042,-0.0395729365447206,-0.03945798833085867,-1.203002409708973,0.6119310020303275,1.2029720244790627,0.5860363152293423,-4.7030308996362285e-05,-2.4085180635122004e-05,-0.0236044679565448,-0.023584795004190882,-3.6161637599474054e-05,-8.878998442668248e-05,-5.6959832655458e-05,2.8169536062234807e-06
2025-11-10T09:09:06,43.877,-0.6600297644077741,-0.5860424226592361,-0.04194385663158391,-0.041826932383111824,-1.2030060441796036,0.6119220857970069,1.2029663054669533,0.5860366000343294,-4.7119336177837115e-05,-2.4133869240918157e-05,-0.023645942818954296,-0.023626235262958314,-3.623309786177755e-05,-8.89384266680075e-05,-5.7052056169939057e-05,2.828416098908763e-06
2025-11-10T09:09:07,43.977,-0.660034474276245,-0.5860448355600428,-0.04430682228957623,-0.044187928636083396,-1.2030096664565975,0.611913199477619,1.2029606056421103,0.5860368838837968,-4.711283135603834e-05,-2.4132538326915714e-05,-0.023640605464655393,-0.02362090233328661,-3.6230039283313903e-05,-8.891345967106626e-05,-5.703409865937152e-05,2.831987184707133e-06
2025-11-10T09:09:07,44.077,-0.6600392451155752,-0.5860472796966764,-0.04670037734671442,-0.04657948879357886,-1.2030133356252066,0.6119041981217853,1.2029548320310837,0.5860371714077927,-4.7319343447590977e-05,-2.4239637025065316e-05,-0.023742865658213055,-0.023723077283011602,-3.639012780729511e-05,-8.929484412721198e-05,-5.727746150501929e-05,2.8470090636324058e-06
2025-11-10T09:09:07,44.177,-0.6600383080078095,-0.5860477605302379,-0.043931811788964076,-0.04381433818033928,-1.2030124193188452,0.611908124973717,1.2029524466002552,0.5860384462035377,-2.7484980446199532e-05,-1.7434943885805632e-05,-0.005764404014401375,-0.00576346733104572,-2.045363350014763e-05,-4.4328191375118484e-05,-4.556081529613227e-05,6.302431676311878e-06
2025-11-10T09:09:07,44.277,-0.6600351542267576,-0.5860475251394708,-0.03904798688709883,-0.0389361745437869,-1.203009712841363,0.6119171763169764,1.2029512076711135,0.5860401684410079,-6.8174580075727274e-06,-1.0508133379820365e-05,0.013361306500228839,0.01334208378077026,-3.8139988477897854e-06,2.8937728632268207e-06,-3.395453182570104e-05,1.0129624459718312e-05
2025-11-10T09:09:07,44.377,-0.6600321988757317,-0.5860473045590521,-0.03447144314585903,-0.034364935871597634,-1.2030071766503998,0.6119256581665873,1.2029500466930843,0.5860417823185063,5.925552010927424e-06,-6.057272169735782e-06,0.024723148620990613,0.024692062468542397,6.408872173087131e-06,3.160522709359386e-05,-2.613904292475199e-05,1.2240019717833541e-05
2025-11-10T09:09:07,44.477,-0.6600291432023506,-0.5860470764908098,-0.02973954403621716,-0.029638521916897163,-1.20300455436589,0.6119344279410921,1.202948846304491,0.5860434509806954,1.4549408980643914e-05,-3.1387683783869143e-06,0.03263625143082291,0.03259684210592885,1.3346288579854085e-05,5.124605575476744e-05,-2.1192894236762655e-05,1.3797937796677001e-05
2025-11-10T09:09:07,44.577,-0.6600260892408985,-0.5860468485503417,-0.025010295954570574,-0.024914755917155345,-1.2030019335505049,0.6119431928023649,1.202947646588411,0.586045118708023,2.0145812726677093e-05,-1.2424203613087116e-06,0.037765671258016,0.03772086821208739,1.7847797086626433e-05,6.398646798085579e-05,-1.7974321461067696e-05,1.4805613366211932e-05
2025-11-10T09:09:07,44.677,-0.6600230345081145,-0.5860466205523034,-0.02027985341784858,-0.020189796846934664,-1.2029993120731866,0.6119519598773582,1.2029464465693214,0.5860467868565646,2.378607282180944e-05,-9.60026733542822e-09,0.041103816783592664,0.04105550315600288,2.077600684802806e-05,7.227519120708702e-05,-1.5883269620523014e-05,1.5462021034253036e-05
2025-11-10T09:09:07,44.777,-0.6600199791504142,-0.5860463925076227,-0.015548443159642322,-0.015463871176999683,-1.2029966900595845,0.6119607287458595,1.2029452463047403,0.5860484553463646,2.6146429718690593e-05,7.912989877562448e-07,0.04326461087818001,0.043214025805767727,2.2674355371747268e-05,7.764618040530634e-05,-1.4521802676329202e-05,1.5885512073040978e-05
2025-11-10T09:09:07,44.877,-0.6600169250324046,-0.5860461645554697,-0.010818952639094298,-0.010739863019388396,-1.2029940691098466,0.6119694940564517,1.2029440465271581,0.5860501231591861,2.7692355785453296e-05,1.3127563221143887e-06,0.04468723605122822,0.04463515354795434,2.391831741416142e-05,8.117088537326938e-05,-1.3641443059469835e-05,1.6167167230183758e-05
2025-11-10T09:09:08,44.977,-0.6600138702282915,-0.5860459365521075,-0.006088399644843548,-0.006014793619679867,-1.202991447571316,0.6119782613361594,1.2029428464800478,0.5860517913466796,2.8692416691424342e-05,1.6513459977433297e-06,0.04560452319615281,0.04555147596307786,2.4722781221245122e-05,8.344819333836153e-05,-1.3067327199866277e-05,1.634762676132038e-05
2025-11-10T09:09:08,45.077,-0.6600108154419573,-0.5860457085500722,-0.0013578741821909726,-0.0012897517196552508,-1.2029888260480424,0.6119870285648418,1.2029416464399216,0.5860534595244643,2.9341094022777366e-05,1.871327611343615e-06,0.04619865030075581,0.0461449784386606,2.5244513649094386e-05,8.492453384042331e-05,-1.2693616743023997e-05,1.6464181546103058e-05
2025-11-10T09:09:08,45.177,-0.6600077604341514,-0.5860454805315068,0.0033729942428099915,0.0034356327451603302,-1.202986204334709,0.6119957964291469,1.2029404463127926,0.5860551278231917,2.9765446938681584e-05,2.0145181259831943e-06,0.04658903362526033,0.04653495088489845,2.558596763883827e-05,8.589194046594118e-05,-1.2451770582138277e-05,1.6541423498310947e-05
2025-11-10T09:09:08,45.277,-0.6600047058438119,-0.5860452525441002,0.008103216195610531,0.00816037148715753,-1.202983582979632,0.6120045630953252,1.2029392463496609,0.5860567958939463,3.0034769359515058e-05,2.107106295136552e-06,0.04683270633446204,0.04677836820371659,2.5802328648891292e-05,8.650207977402516e-05,-1.229201438191019e-05,1.658807739579615e-05
2025-11-10T09:09:08,45.377,-0.6600016508296521,-0.5860450245250606,0.012834094460083004,0.012885765780038833,-1.2029809612608457,0.6120133309778661,1.2029380462200359,0.5860584641961434,3.02169701547125e-05,2.1678216093182673e-06,0.04700215221821963,0.04694763526471539,2.5949091680845768e-05,8.691916561049643e-05,-1.2190978204393765e-05,1.6622302154041653e-05
2025-11-10T09:09:08,45.477,-0.6599985962635063,-0.5860447965394597,0.01756427894720356,0.017610467099785775,-1.2029783399265312,0.6120220975746081,1.2029368462664083,0.5860601322536861,3.0332175244781435e-05,2.207045824935993e-06,0.04710729726972504,0.047052669871302424,2.6041719689795057e-05,8.718101443768235e-05,-1.2124037614777103e-05,1.6642786885025032e-05
2025-11-10T09:09:08,45.577,-0.6599955412824299,-0.5860445685228893,0.022295105980196954,0.02233581022057484,-1.202975718236136,0.6120308653622002,1.2029356461497798,0.5860618005378169,3.0406191425048057e-05,2.2324768450912657e-06,0.04717429875188722,0.04711960112082513,2.610118375310875e-05,8.734872752030763e-05,-1.2080185589045999e-05,1.6655628432774005e-05
2025-11-10T09:09:08,45.677,-0.6599924864464555,-0.5860443405171492,0.02702570831372072,0.027060928902362953,-1.202973096670263,0.6120396327333497,1.202934446090153,0.5860634687427094,3.0451170262194036e-05,2.24877326646146e-06,0.04721300011523085,0.0471582624545455,2.6137147882915766e-05,8.744875311038218e-05,-1.205045152549725e-05,1.6662265270777947e-05
2025-11-10T09:09:08,45.777,-0.6599894315112006,-0.5860441125039988,0.03175646438898686,0.03178620114767804,-1.2029704750191905,0.6120484003894336,1.202933245991525,0.5860651370018176,3.0490670691544465e-05,2.2601320353199667e-06,0.04725405072592749,0.0471992686210323,2.6169332973873578e-05,8.75432279272696e-05,-1.2035156559438356e-05,1.6672184348798663e-05
2025-11-10T09:09:08,45.877,-0.6599863772467144,-0.586043884540913,0.036486181737736344,0.03651043587055453,-1.2029678539437507,0.6120571661204137,1.202932046156401,0.5860668048946281,3.0512900280662338e-05,2.267258056811862e-06,0.047275397759759696,0.04722059295139017,2.618729629933711e-05,8.759474743870128e-05,-1.2023861229714026e-05,1.6676750104851365e-05
2025-11-10T09:09:09,45.977,-0.659983322299943,-0.5860436565269032,0.04121695564704459,0.04123572592923875,-1.2029652322827953,0.61206593380955,1.2029308460532488,0.5860684731600253,3.052140257992735e-05,2.271446105718039e-06,0.04728006413696373,0.047225255246512846,2.619386898479486e-05,8.761116743628668e-05,-1.2014183075637814e-05,1.6676470305309184e-05
2025-11-10T09:09:09,46.077,-0.6599802676140499,-0.5860434285323646,0.04594732557035904,0.04596061247022439,-1.2029626108457172,0.6120747007499666,1.20292964605258,0.5860701412829604,3.053259162022905e-05,2.274590976615527e-06,0.04729186608443046,0.047237044375946904,2.6203000653126668e-05,8.763809192652712e-05,-1.201011674551162e-05,1.6679380675947047e-05
2025-11-10T09:09:09,46.177,-0.6599816032621183,-0.586043528221981,0.043878991976829415,0.04389467646167452,-1.2029637570576328,0.6120708674435508,1.2029301707476325,0.586069411903491,1.5173918256996613e-05,1.1297572163476812e-06,0.023504419791122687,0.023477172736868453,1.3022355810236436e-05,4.355536786694954e-05,-5.971126062362599e-06,8.290135574084077e-06
2025-11-10T09:09:09,46.277,-0.6599846585831306,-0.5860437562639234,0.03914763853211012,0.03916880753936905,-1.2029663790397507,0.6120620986803437,1.2029313709978013,0.5860677434337258,-8.261524735534366e-07,-6.347439550794139e-08,-0.001275013041314466,-0.00127353573989503,-7.086094219931017e-07,-2.3669846620157633e-06,3.1790564969897626e-07,-4.4864005764037996e-07
2025-11-10T09:09:09,46.377,-0.6599877168799871,-0.5860439845279757,0.034411676808752165,0.03443833568028065,-1.2029690035756457,0.6120533213764716,1.2029325724169986,0.586066073338892,-1.1243805234127888e-05,-8.403890721519518e-07,-0.017408909578023685,-0.01738872983996174,-9.64884642114058e-06,-3.226704523375784e-05,4.412692899435951e-06,-6.138459047297044e-06
2025-11-10T09:09:09,46.477,-0.659990767788187,-0.5860442122405561,0.02968715687699813,0.029719292349622492,-1.2029716217708242,0.6120445652780248,1.2029337709336412,0.5860644072789045,-1.7989641797145424e-05,-1.343470072310545e-06,-0.02785624071510038,-0.027823950414804725,-1.543799896258702e-05,-5.162850438404705e-05,7.064233103604221e-06,-9.822840969626367e-06
2025-11-10T09:09:09,46.577,-0.6599938598512339,-0.5860444430248372,0.024898906120597312,0.024936592070247614,-1.202974275283821,0.6120356910652758,1.202934985617525,0.5860627187448078,-2.251273801841463e-05,-1.68079529094636e-06,-0.034861175855241455,-0.03482076542657373,-1.9319635009333537e-05,-6.461038051211339e-05,8.84206487605253e-06,-1.2293214332441798e-05
2025-11-10T09:09:09,46.677,-0.6599968773165307,-0.5860446682413184,0.02022617459146781,0.020269277109781762,-1.2029768647793329,0.6120270309478721,1.2029361709964812,0.5860610709475403,-2.519555153235335e-05,-1.8808599553150647e-06,-0.0390160951003891,-0.0389708682791587,-2.16219781764732e-05,-7.231043946132152e-05,9.896617641816508e-06,-1.3758504082861653e-05
2025-11-10T09:09:09,46.777,-0.6599999326019244,-0.5860448962806022,0.015494876304555157,0.01554346328134474,-1.2029794867308836,0.6120182622868906,1.2029373712326574,0.586059402497226,-2.706743160444871e-05,-2.0204594322872236e-06,-0.04191508794411995,-0.041866500606391605,-2.3228390895114422e-05,-7.768298463528504e-05,1.0632380516908865e-05,-1.478086950904031e-05
2025-11-10T09:09:09,46.877,-0.6600029869963303,-0.5860451242533848,0.01076495776699634,0.010819027602874329,-1.2029821079178165,0.6120094961830412,1.2029385711188187,0.5860577345334681,-2.828618408767532e-05,-2.1113506395766905e-06,-0.04380257754952231,-0.04375180223128914,-2.4274301620779207e-05,-8.118096634620414e-05,1.1111424021233651e-05,-1.544651582997202e-05
2025-11-10T09:09:10,46.977,-0.6600061495778359,-0.586045360300997,0.00586750481864539,0.00592725171728771,-1.2029848219475763,0.6120004195825032,1.2029398135051248,0.5860560074901883,-2.9419054171552617e-05,-2.1958575468590964e-06,-0.04555701133212769,-0.0455042022795624,-2.5246505477024466e-05,-8.443240793704797e-05,1.155663517361846e-05,-1.606522724019706e-05
2025-11-10T09:09:10,47.077,-0.6600090963759369,-0.5860455802430456,0.0013042058102486834,0.0013692424248221771,-1.2029873507986835,0.6119919622797639,1.2029409711232288,0.5860543982833273,-2.9473725986039908e-05,-2.199907026664006e-06,-0.045641748397758405,-0.045588841107492645,-2.5293429472218253e-05,-8.458938574548064e-05,1.1578226329633598e-05,-1.609512586190319e-05
2025-11-10T09:09:10,47.179,-0.6600121984382247,-0.5860458117736463,-0.0034995293886982137,-0.0034289243477375123,-1.20299001289272,0.6119830593692202,1.2029421897352077,0.5860527042887794,-2.9801357848706903e-05,-2.224340482621264e-06,-0.04614915493667064,-0.046095659459898894,-2.5574597133351788e-05,-8.552973372214673e-05,1.1707007049554694e-05,-1.627406922202458e-05
2025-11-10T09:09:10,47.277,-0.6600152083686324,-0.5860460364277412,-0.00816059267646356,-0.008084584592510463,-1.202992595922023,0.611974420876928,1.2029433721541631,0.5860510606062137,-3.0076430422555516e-05,-2.2448581119557196e-06,-0.0465751532466251,-0.04652116395333308,-2.581065859557828e-05,-8.631922078994496e-05,1.1815114497870618e-05,-1.6424300860488057e-05
2025-11-10T09:09:10,47.377,-0.6600182607839383,-0.5860462642528085,-0.012887446455172057,-0.012805959064758538,-1.2029952154105532,0.6119656604530906,1.2029445712628561,0.5860493937232157,-3.0220956657525623e-05,-2.255636668942317e-06,-0.046798981481755264,-0.04674473272654048,-2.5934688285692505e-05,-8.673402988192337e-05,1.1871921367546415e-05,-1.6503236526436425e-05
2025-11-10T09:09:10,47.478,-0.6600213153273871,-0.5860464922367153,-0.017617595794565045,-0.017530625277520688,-1.2029978367253897,0.611956893921489,1.2029457712075673,0.5860477256780675,-3.0305656637190387e-05,-2.2619529246904873e-06,-0.046930157913362004,-0.046875757098087445,-2.600737632202729e-05,-8.697713106712316e-05,1.1905215183408866e-05,-1.6549497737629575e-05
2025-11-10T09:09:10,47.577,-0.6600243702806956,-0.5860467202512132,-0.022348379827175725,-0.022255925447772516,-1.2030004583919554,0.6119481262135908,1.2029469713132876,0.5860460574091004,-3.046944892554915e-05,-2.2741743862533635e-06,-0.047183809026594706,-0.04712911418095277,-2.6147938539301674e-05,-8.744722260456199e-05,1.1969572449765701e-05,-1.663894750441546e-05
2025-11-10T09:09:10,47.677,-0.6600274341117742,-0.5860469489283268,-0.02709291163561057,-0.02699495745760839,-1.2030030876771491,0.611939333026516,1.202948174906545,0.5860443842921023,-3.0532806547288265e-05,-2.2789009041736327e-06,-0.04728192783021666,-0.04722711924567781,-2.6202310571239137e-05,-8.762906407887488e-05,1.1994470405311716e-05,-1.6673549499789666e-05
2025-11-10T09:09:10,47.779,-0.6600304799823369,-0.5860471762649099,-0.03180963047483052,-0.03170620873865589,-1.2030057015491828,0.6119305913860744,1.2029493714442057,0.5860427209831007,-3.0305639997379025e-05,-2.261944205176064e-06,-0.04693015003227349,-0.04687574922334188,-2.6007363565489926e-05,-8.697710010694429e-05,1.1905236041331428e-05,-1.6549499009778123e-05
2025-11-10T09:09:10,47.879,-0.660033534712891,-0.5860474042627818,-0.036540069558276454,-0.03643116435960351,-1.2030083230245874,0.6119218243174812,1.2029505714624191,0.5860410528357769,-3.0417552327666293e-05,-2.270296086185003e-06,-0.04710345556297682,-0.04704885386019328,-2.6103403471872758e-05,-8.729829042301787e-05,1.1949203232496411e-05,-1.6610614202625753e-05
2025-11-10T09:09:11,47.978,-0.6600365893543981,-0.5860476322540075,-0.04127037074720576,-0.04115598224588,-1.2030109444235748,0.6119130575044522,1.2029517714456517,0.5860393847370804,-3.0509824106928202e-05,-2.2771823897271756e-06,-0.04724634565729109,-0.0471915783179572,-2.618258839422019e-05,-8.756311163129996e-05,1.1985453573694057e-05,-1.6661003473930974e-05
2025-11-10T09:09:11,48.077,-0.6600396455678643,-0.5860478603625605,-0.046003106211926166,-0.04588323158616724,-1.2030135671715687,0.6119042861799048,1.2029529720464114,0.586037715779958,-3.0655499176623475e-05,-2.2880548143557843e-06,-0.047471933508989955,-0.04741690467104197,-2.630760232410052e-05,-8.798119963643219e-05,1.2042681999664714e-05,-1.67405552532575e-05
2025-11-10T09:09:11,48.177,-0.6600383079238946,-0.5860477605239747,-0.0439316818417129,-0.04381420838372124,-1.203012419246832,0.6119081252145523,1.2029524465672903,0.5860384462493624,-1.5242428935069521e-05,-1.1376593916545842e-06,-0.023603842170161718,-0.02357648090830413,-1.3080581589168359e-05,-4.374572950770628e-05,5.987823267037084e-06,-8.323685002295519e-06
2025-11-10T09:09:11,48.277,-0.660035253329431,-0.5860475325362602,-0.03920145350271691,-0.03908946326293138,-1.2030097978882162,0.6119168918925663,1.2029512466025383,0.5860401143223691,7.8453169068433e-07,5.855526362703211e-08,0.001214896602383957,0.0012134883101681069,6.732609305608361e-07,2.251604610018629e-06,-3.081960841844114e-07,4.284226734349357e-07
2025-11-10T09:09:11,48.377,-0.6600321988533402,-0.5860473045573809,-0.034471408471182984,-0.03436490123711601,-1.203007176631184,0.611925658230851,1.202950046684288,0.586041782330734,1.120829968561949e-05,8.365607959107897e-07,0.017356745387027337,0.01733662567697063,9.618616622883449e-06,3.216779086899095e-05,-4.403061388523728e-06,6.1207022020441955e-06
2025-11-10T09:09:11,48.477,-0.660029143756121,-0.5860470765321418,-0.029740401584003574,-0.02963937847062551,-1.2030045548411188,0.6119344263517723,1.202948846522034,0.5860434506782888,1.7972053862158403e-05,1.3413915037073667e-06,0.027830836635308682,0.027798575497063428,1.5423061517797995e-05,5.1579747259790885e-05,-7.0601295730541305e-06,9.814297402349168e-06
2025-11-10T09:09:11,48.577,-0.660026089006383,-0.5860468485328381,-0.0250099327929225,-0.024914393176479456,-1.203001933349251,0.6119431934754236,1.202947646496284,0.5860451188360888,2.2375610951261626e-05,1.6700626502077422e-06,0.034650016866961605,0.03460985102508861,1.9202058182009317e-05,6.421794432527812e-05,-8.790019681486606e-06,1.2219020712332043e-05
2025-11-10T09:09:11,48.677,-0.6600230341077244,-0.5860466205224192,-0.020279233389227855,-0.020189177537042927,-1.2029993117295843,0.6119519610264763,1.2029464464120325,0.5860467870752122,2.5230773692959872e-05,1.8831652837090657e-06,0.039071412781243084,0.03902612171564292,2.165227064771457e-05,7.24122537542296e-05,-9.911639699113702e-06,1.3778186690344073e-05
2025-11-10T09:09:11,48.777,-0.6600199793350451,-0.5860463925214031,-0.015548729071977997,-0.015464156757909554,-1.2029966902180291,0.6119607282159694,1.2029452463772705,0.5860484552455402,2.7094445713854847e-05,2.0222653810130174e-06,0.04195742405504921,0.04190878756331116,2.325161640498484e-05,7.776098746897901e-05,-1.0643763236586409e-05,1.4795912919591099e-05
2025-11-10T09:09:11,48.877,-0.6600169244185772,-0.5860461645096551,-0.010818002089380031,-0.010738913571538798,-1.202994068583079,0.6119694958181349,1.2029440462860226,0.5860501234943891,2.8305086304021968e-05,2.1126247476774442e-06,0.04383217580962884,0.0437813661304266,2.4290550761995526e-05,8.123552272340853e-05,-1.111935039054588e-05,1.545702746594498e-05
2025-11-10T09:09:12,48.978,-0.6600138679517475,-0.5860459363821916,-0.006084874275733065,-0.0060112723371306895,-1.2029914456176563,0.6119782678698347,1.2029428455857318,0.5860517925898697,2.8978027787495733e-05,2.1628515190727043e-06,0.04487426727245486,0.04482224961459774,2.4868048354787967e-05,8.316686297835795e-05,-1.1383708219897708e-05,1.5824511758830255e-05
2025-11-10T09:09:12,49.077,-0.6600108151225801,-0.5860457085262346,-0.001357379606832021,-0.0012892577176015219,-1.2029888257739627,0.6119870294814536,1.2029416463144578,0.5860534596988719,2.964283947136516e-05,2.212471498430396e-06,0.04590376924519151,0.04585055820224901,2.543856920613387e-05,8.507487073620499e-05,-1.1644872355644578e-05,1.6187556481692764e-05
2025-11-10T09:09:12,49.178,-0.6600077604961635,-0.5860454805361353,0.003372898213352439,0.003435536827018859,-1.2029862043879258,0.6119957962511726,1.2029404463371534,0.5860551277893277,2.980103663350309e-05,2.224278964454741e-06,0.046148747320316444,0.0460952523020267,2.5574329122690943e-05,8.552889616373808e-05,-1.1707018405377044e-05,1.6273945821839765e-05
2025-11-10T09:09:12,49.277,-0.6600047056559429,-0.5860452525300781,0.008103507122292262,0.008160662076600891,-1.2029835828184088,0.6120045636345086,1.2029392462758586,0.586056795996539,3.0230087013869732e-05,2.256302273444627e-06,0.046813158349438486,0.046758893154661266,2.5942526905852788e-05,8.676026961297602e-05,-1.187556624750092e-05,1.6508244468564944e-05
2025-11-10T09:09:12,49.377,-0.6600016511466771,-0.5860450245487226,0.012833603527220717,0.012885275416259438,-1.2029809615329068,0.6120133300680052,1.2029380463445758,0.5860584640230203,3.0284541062367873e-05,2.2603665963899316e-06,0.04689748380520604,0.04684312086147499,2.5989257688233522e-05,8.69165525834319e-05,-1.1896957931952046e-05,1.6537981090498868e-05
2025-11-10T09:09:12,49.477,-0.6599985963357213,-0.5860447965448496,0.017564167117825415,0.017610355400038753,-1.202978339988504,0.6120220973673512,1.2029368462947772,0.5860601322142505,3.0432481471537728e-05,2.2714085203750395e-06,0.047126578671383416,0.047071950163910095,2.611621557750325e-05,8.734114116382171e-05,-1.1955074735730049e-05,1.6618769359434195e-05
2025-11-10T09:09:12,49.577,-0.6599955412154691,-0.5860445685178916,0.022295209673089046,0.022335913793267513,-1.2029757181786724,0.6120308655543774,1.2029356461234748,0.5860618005743833,3.041663559385822e-05,2.2702258221313513e-06,0.04710204034883612,0.047047440285862434,2.6102617134218465e-05,8.729566353560642e-05,-1.1948849849837882e-05,1.6610116137663206e-05
2025-11-10T09:09:12,49.677,-0.6599924866718065,-0.5860443405339688,0.027025359343618098,0.02706058033678186,-1.2029730968636523,0.6120396320865927,1.2029344461786797,0.5860634686196482,3.0517840376253476e-05,2.2777795081893536e-06,0.04725876220913859,0.047203980476254785,2.6189467952520225e-05,8.758612099227353e-05,-1.198860706356857e-05,1.6665382709263955e-05
2025-11-10T09:09:12,49.777,-0.6599894319397862,-0.5860441125359874,0.0317558006977113,0.03178553822574464,-1.2029704753869894,0.6120483991593941,1.20293324615989,0.5860651367677727,3.053079470099029e-05,2.278746388732205e-06,0.04727882278078906,0.047224017793955714,2.62005849535228e-05,8.762329986854847e-05,-1.199369603090565e-05,1.6672456891424748e-05
